-3,19,0
-13,24.235909883695438,0
-13,24.235909883695438,0
3,22.50194405452573,0
-13,24.235909883695438,0
56,45,4
-5,25.45776975558751,0
-5,25.45776975558751,0
-13,26.21440212805347,0
-9,25.433854135378155,0
-5,36,2
-3,21.35948231310901,0
-4,22.1967257542265,0
-11,26.382280839103053,0
-4,22.1967257542265,0
-6,34,2
30,21.587579315478592,0
-6,22.229789927237498,0
2,22.48362407934103,0
-4,22.241144207116253,0
-1,76,5
-5,17.83126463843841,0
-5,17.83126463843841,0
-5,17.83126463843841,0
-8,19.15874343648541,0
1,48,2
-5,16.899942368011573,0
-5,16.899942368011573,0
-5,16.899942368011573,0
-5,16.899942368011573,0
5,41,1
29,22.301125995502,0
29,22.301125995502,0
29,22.301125995502,0
29,22.301125995502,0
19,23,0
-7,14.422752783172013,0
-3,15.486269546702683,0
-7,14.422752783172013,0
-15,19.6709511945865,0
3,40,1
-7,25.636251165037592,0
-7,25.636251165037592,0
-7,25.636251165037592,0
-7,25.636251165037592,0
-6,36,1
9,21.916779413515368,1
-4,24.563639839363724,0
37,22.226288600555392,1
3,23.54121270298521,0
-5,34,0
39,19.40901839079338,0
38,19.409018390793378,0
38,19.409018390793378,0
38,19.409018390793378,0
-5,30,2
-13,17.22347883059512,0
3,15.107430587214278,0
-13,17.22347883059512,0
-13,17.22347883059512,0
-3,24,0
4,21.849326693949855,0
4,21.849326693949855,0
-5,22.191580810779243,0
-6,21.9646808681765,0
-1,35,0
-3,18.66284621663351,0
-5,20.16763187250971,0
-5,20.16763187250971,0
3,21.549539866377167,0
-2,34,2
3,19.29482483022969,0
3,19.29482483022969,0
3,19.29482483022969,0
3,19.29482483022969,0
-8,22,2
-4,16.245151310624202,0
-11,18.875903872947088,0
-11,18.875903872947088,0
-12,19.72010921111966,0
3,23,1
-15,24.093820322310293,2
-10,19.254405551567814,0
-5,20.108205561349937,0
-5,20.108205561349937,0
-3,16,2
19,19.91186472725071,0
29,18.755638158559425,0
-18,27.284495910777082,0
29,18.755638158559425,0
-4,13,1
-13,18.494740780781928,0
-13,18.494740780781928,0
-13,18.494740780781928,0
-13,18.494740780781928,0
3,19,0
-13,15.617768833187846,0
-16,19.230809428651924,0
-16,19.230809428651924,0
-5,13.871533514088664,0
-5,12,0
-3,18.740352268922997,0
6,19.472176514562232,0
-3,18.740352268922997,0
-3,18.740352268922997,0
3,23,0
6,22.316999325832345,0
-5,23.937289277930496,0
-5,23.937289277930496,0
-5,23.937289277930496,0
-1,20,0
3,18.764775390624887,0
3,18.764775390624887,0
-5,21.46491058258576,0
-5,21.46491058258576,0
-1,29,0
6,22.97779947613299,0
-5,24.767323281021007,0
-3,22.036251031268993,0
-4,23.738175865468957,0
-1,39,1
12,29.516145554747084,0
13,29.200567944416413,0
14,29.050350344200048,0
12,29.516145554747084,0
-7,50,4
-5,28.68727959402819,0
-5,28.68727959402819,0
-5,28.68727959402819,0
-5,28.68727959402819,0
-10,31,0
3,14.728597815368307,0
3,14.728597815368307,0
3,14.728597815368307,0
3,14.728597815368307,0
-1,25,1
3,18.74114310096284,1
-5,21.265398562714047,1
-9,21.684594322060818,1
-5,21.265398562714047,1
-4,15,0
-5,18.927842708593857,0
29,22.208066941792033,0
-5,18.927842708593857,0
-5,18.927842708593857,0
-3,21,0
-14,30.484884086554715,0
4,23.012292951973894,0
-5,22.162825282772722,0
-5,22.162825282772722,0
17,20,0
3,20.567091833721715,0
3,20.567091833721715,0
3,20.567091833721715,0
3,20.567091833721715,0
-1,34,2
4,23.09620245626477,1
10,22.48227727700404,1
4,23.09620245626477,1
11,22.41186284881729,1
-7,48,4
-12,26.849857868445014,0
-15,27.27442109801929,0
-12,26.849857868445014,0
-12,26.849857868445014,0
90,39,0
6,24.604488530138106,0
-5,26.62302320031725,0
-5,26.62302320031725,0
-5,26.62302320031725,0
107,76,5
8,28.78055107397316,0
5,28.584932658237328,0
6,28.546281988245088,0
5,28.584932658237328,0
79,57,4
2,22.536127567748878,0
-2,24.59587917181735,0
-5,27.157147830839282,0
-9,26.584708595363782,0
30,38,1
-5,26.165111208716468,1
2,23.44207220896572,1
2,23.44207220896572,1
2,23.44207220896572,1
-2,27,0
13,20.415924538333627,0
3,22.12310202305042,0
3,22.12310202305042,0
3,22.12310202305042,0
-7,28,2
-12,19.28441872062435,2
-5,19.344113304339444,0
-5,19.344113304339444,0
-5,19.344113304339444,0
-6,24,2
15,18.88393588584909,0
14,19.280908773363393,0
18,18.830810848539283,0
15,18.88393588584909,0
-4,16,0
-4,21.906723041056416,0
-5,22.69485683644901,0
-5,22.69485683644901,0
-5,22.69485683644901,0
-3,25,0
-5,24.373544684712947,0
-5,24.373544684712947,0
-5,24.373544684712947,0
-5,24.373544684712947,0
-9,25,0
-12,21.731941013305807,0
-12,21.731941013305807,0
-12,21.731941013305807,0
-12,21.731941013305807,0
9,45,2
-9,23.95307595309851,0
-9,23.95307595309851,0
-16,27.26693614364189,0
-9,23.95307595309851,0
-6,44,4
-7,27.312819233233167,0
-10,26.503179565003926,2
-5,27.240009048010506,0
-7,27.312819233233167,0
-7,27,0
-11,21.481268828062568,0
2,25.771423579565674,0
2,25.771423579565674,0
-3,23.582994150051153,0
-6,19,0
16,19.13589739818793,0
-5,21.704293219357115,0
3,19.32952859349623,0
3,19.32952859349623,0
-7,24,2
-16,30.162855790874843,0
-15,30.77930710846203,0
-15,30.77930710846203,0
-15,30.77930710846203,0
-8,18,0
-15,22.57172149950849,0
-13,19.726988342979986,0
-13,19.726988342979986,0
-13,19.726988342979986,0
-3,25,0
-13,22.697506387009817,0
6,19.73751533434162,0
3,18.52260986871183,0
-5,19.330632034783648,0
-2,61,4
-15,27.12402530557338,0
-5,21.894875448413874,0
-16,27.12402530557338,0
-5,21.894875448413874,0
-5,41,2
-14,22.132150176303092,0
-14,22.132150176303092,0
-16,21.957362882880727,0
-14,22.132150176303092,0
-4,26,0
2,27.550794294200955,0
-5,22.57549268901515,0
-5,22.57549268901515,0
-5,22.57549268901515,0
18,39,1
-5,23.06086980621621,0
-5,23.06086980621621,0
3,23.107976260573277,0
-5,23.06086980621621,0
23,33,0
4,19.32367556069579,0
3,19.359669829744615,0
4,19.32367556069579,0
4,19.32367556069579,0
-3,25,0
13,21.813338696567527,0
19,21.77976855625772,0
38,19.321016733898478,0
13,21.813338696567527,0
20,64,5
