-3.0,19,0
11,19.417083237418368,1
3,22.50194405452573,0
-13,24.235909883695438,0
-13,24.235909883695438,0
56.0,45,3
40,24.968922124782956,0
-5,25.45776975558751,0
3,24.98793279020848,0
40,24.968922124782956,0
-5.0,36,2
-4,22.1967257542265,0
-4,22.1967257542265,0
14,25.752583401000415,0
38,24.694266468204294,0
-6.0,34,2
39,21.553221985086438,0
39,21.553221985086438,0
29,22.155697222835812,0
39,21.553221985086438,0
-1.0,76,4
26,18.658992948824547,0
-8,19.15874343648541,0
-5,17.83126463843841,0
-5,17.83126463843841,0
1.0,48,3
-3,16.91896337452415,0
2,20.757630917921748,2
-5,16.899942368011573,0
-5,16.899942368011573,0
5.0,41,2
38,20.417102371302107,0
29,22.301125995502,0
29,22.301125995502,0
38,20.417102371302107,0
19.0,23,2
-11,16.96046049638779,0
-2,14.714587726185686,0
-11,16.96046049638779,0
-6,15.999904879002042,0
3.0,40,0
-7,25.636251165037592,0
-5,26.89611610244325,0
-7,25.636251165037592,0
-16,27.17541264459663,0
-6.0,36,4
38,22.104211397492953,1
8,22.32926374852154,1
38,22.104211397492953,1
-5,25.956890201789108,0
-5.0,34,0
37,20.19463964270176,0
38,19.409018390793378,0
34,20.02569709668962,0
37,20.19463964270176,0
-5.0,30,2
40,19.2495050791523,0
16,18.527308597332627,0
30,18.09378152480992,0
40,19.2495050791523,0
-3.0,24,1
-5,22.191580810779243,0
-5,22.191580810779243,0
4,21.849326693949855,0
40,21.791143673965916,0
-1.0,35,0
3,21.549539866377167,0
-3,18.66284621663351,0
-3,18.66284621663351,0
-4,19.85074144486441,0
-2.0,34,0
3,19.29482483022969,0
3,19.29482483022969,0
-3,16.492591940486296,0
3,19.29482483022969,0
-8.0,22,0
38,16.05867210876768,1
37,16.208450914289116,1
-11,18.875903872947088,0
-4,16.245151310624202,0
3.0,23,3
37,16.596135745024853,1
-5,20.108205561349937,0
38,16.3914138303798,1
39,16.368698337975932,1
-3.0,16,1
-15,28.42314959711726,1
-15,28.42314959711726,1
29,18.755638158559425,0
28,18.59422161493373,0
-4.0,13,1
-13,18.494740780781928,0
-13,18.494740780781928,0
-13,18.494740780781928,0
-13,18.494740780781928,0
3.0,19,5
15,15.1397242462738,0
-5,13.871533514088664,0
-5,13.871533514088664,0
-5,13.871533514088664,0
-5.0,12,1
6,19.472176514562232,0
6,19.472176514562232,0
14,19.070601255841108,0
-3,18.740352268922997,0
3.0,23,3
-5,23.937289277930496,0
-4,22.211794669661415,0
-4,22.211794669661415,0
-5,23.937289277930496,0
-1.0,20,4
3,18.764775390624887,0
3,18.764775390624887,0
-5,21.46491058258576,0
3,18.764775390624887,0
-1.0,29,4
-5,24.767323281021007,0
15,21.555725043558922,0
-5,24.767323281021007,0
-5,24.767323281021007,0
-1.0,39,0
12,29.516145554747084,0
23,29.3912956905002,0
14,29.050350344200048,0
14,29.050350344200048,0
-7.0,50,5
-7,27.085959415345474,0
3,27.533011577771592,2
-5,28.68727959402819,0
-5,28.68727959402819,0
-10.0,31,4
29,11.431663454592202,0
3,14.728597815368307,0
4,14.28331175565004,0
31,11.49348811959601,0
-1.0,25,2
4,18.89190720972232,1
-10,21.13358636271479,1
-5,21.265398562714047,1
-20,24.52701142346007,0
-4.0,15,0
30,22.06726734513932,0
38,21.94149561271892,0
38,21.94149561271892,0
38,21.94149561271892,0
-3.0,21,3
4,23.012292951973894,0
4,23.012292951973894,0
-5,22.162825282772722,0
-5,22.162825282772722,0
17.0,20,4
4,20.53117036178213,0
4,20.53117036178213,0
4,20.53117036178213,0
3,20.567091833721715,0
-1.0,34,2
11,22.41186284881729,1
11,22.41186284881729,1
11,22.41186284881729,1
-4,21.62928629640048,1
-7.0,48,1
-20,26.818811007446364,0
-5,24.832961944566513,0
-12,26.849857868445014,0
-12,26.849857868445014,0
90.0,39,5
-5,26.62302320031725,0
40,21.6563265118879,0
6,24.604488530138106,0
16,22.31082226058085,0
107.0,76,4
6,28.546281988245088,0
6,28.546281988245088,0
6,28.546281988245088,0
6,28.546281988245088,0
79.0,57,3
2,22.536127567748878,0
-9,26.584708595363782,0
2,22.536127567748878,0
-5,27.157147830839282,0
30.0,38,4
38,21.05740400924557,1
38,21.05740400924557,1
38,21.05740400924557,1
-5,26.165111208716468,1
-2.0,27,0
3,22.12310202305042,0
5,22.397797193562727,0
3,22.12310202305042,0
40,18.523392800864602,0
-7.0,28,5
40,17.705766470481823,0
-5,19.344113304339444,0
40,17.705766470481823,0
40,17.705766470481823,0
-6.0,24,4
38,17.029424757952764,0
18,18.830810848539283,0
38,17.029424757952764,0
18,18.830810848539283,0
-4.0,16,3
-5,22.69485683644901,0
-5,22.69485683644901,0
-5,22.69485683644901,0
-4,21.906723041056416,0
-3.0,25,1
-3,22.035918357141025,0
-7,24.404126670223565,0
-5,24.373544684712947,0
-5,24.373544684712947,0
-9.0,25,2
-12,21.731941013305807,0
-12,21.731941013305807,0
-12,21.731941013305807,0
-5,20.60143632969603,0
9.0,45,0
18,29.869693238438053,0
17,30.230580327578856,0
6,28.453796431435165,0
14,30.408334762136295,0
-6.0,44,4
-7,27.312819233233167,0
-5,27.240009048010506,0
-5,27.240009048010506,0
-5,27.240009048010506,0
-7.0,27,1
12,20.174565724674288,0
12,20.174565724674288,0
12,20.174565724674288,0
2,25.771423579565674,0
-6.0,19,1
3,19.32952859349623,0
3,19.32952859349623,0
2,21.932826547105385,0
3,19.32952859349623,0
-7.0,24,3
-18,30.101052842865215,0
-18,30.101052842865215,0
-15,30.77930710846203,0
-16,30.162855790874843,0
-8.0,18,1
13,19.051680098207786,0
-13,19.726988342979986,0
12,18.921038650695696,0
13,19.051680098207786,0
-3.0,25,1
3,18.52260986871183,0
-5,19.330632034783648,0
4,18.700740008708728,0
4,18.700740008708728,0
-2.0,61,3
7,22.48434663579959,0
7,22.48434663579959,0
7,22.48434663579959,0
-14,27.12402530557338,0
-5.0,41,1
-14,22.132150176303092,0
-14,22.132150176303092,0
-14,22.132150176303092,0
-14,22.132150176303092,0
-4.0,26,3
2,27.550794294200955,0
-5,22.57549268901515,0
6,27.250720997749415,0
4,26.61475986485834,0
18.0,39,1
-5,23.06086980621621,0
-4,22.048987096012926,0
3,23.107976260573277,0
-5,23.06086980621621,0
23.0,33,4
4,19.32367556069579,0
4,19.32367556069579,0
4,19.32367556069579,0
4,19.32367556069579,0
-3.0,25,0
38,19.321016733898478,0
14,21.763058834260068,0
39,19.298301241494613,0
37,20.24221036903086,0
20.0,64,4
15,18.695289210004727,1
-5,18.84039225919545,0
-5,18.84039225919545,0
16,18.53197252775293,0
84.0,42,2
6,18.89691577959508,0
15,18.762942908474866,0
5,18.9776773316799,0
14,18.92334384801589,0
29.0,41,4
-4,21.078540938006594,0
-4,21.078540938006594,0
-5,21.286344709651935,0
-5,21.286344709651935,0
-5.0,28,0
38,17.634447150271463,1
40,17.66201874976216,1
38,17.634447150271463,1
29,17.445540867224903,1
7.0,17,0
4,14.54709896514112,0
4,14.54709896514112,0
4,14.54709896514112,0
7,13.786332360729034,0
25.0,37,2
4,14.194865715369097,0
4,14.194865715369097,0
4,14.194865715369097,0
-4,14.982176079528692,0
95.0,103,5
-5,26.889365588123532,0
-5,26.889365588123532,0
8,27.051204282333238,0
7,26.558449249225752,0
474.0,62,4
31,22.19036024793369,0
40,21.89249195164006,0
2,23.423974837285762,0
34,21.995987765701585,0
352.0,63,4
3,27.92564191456735,0
3,27.92564191456735,0
3,27.92564191456735,0
3,27.92564191456735,0
94.0,90,5
-5,29.51920950963526,0
-5,29.51920950963526,0
-5,29.51920950963526,0
-5,29.51920950963526,0
375.0,30,0
19,19.429552866414532,0
19,19.429552866414532,0
19,19.429552866414532,0
19,19.429552866414532,0
2.0,26,1
-7,27.21439106282673,1
4,23.328285791572704,1
-7,27.21439106282673,1
-7,27.21439106282673,1
40.0,29,3
40,13.584549295020182,0
40,13.584549295020182,0
3,14.996737287786548,0
40,13.584549295020182,0
159.0,29,2
-6,22.55998566708513,0
-4,22.112478919727643,0
-7,23.480370157770697,0
-5,22.88314421384934,0
-3.0,34,1
-15,20.71607811584433,0
-5,17.387948739879416,0
4,17.96941597155381,0
4,17.96941597155381,0
47.0,15,3
-15,18.71533821215549,0
40,15.268412794729812,0
-15,18.71533821215549,0
-19,18.71533821215549,0
14.0,23,0
-11,22.549093231766715,0
-11,22.549093231766715,0
-11,22.549093231766715,0
-11,22.549093231766715,0
55.0,27,1
-5,14.872856896500833,0
40,11.020260259425493,0
-5,14.872856896500833,0
-10,14.73932697551648,0
77.0,33,1
16,20.488450695750377,0
30,22.16091982450625,0
-3,21.694864590137666,0
30,22.16091982450625,0
-8.0,25,0
-4,21.328568171620805,0
-5,20.9439937538483,0
-7,20.317944009660145,0
-7,20.317944009660145,0
-5.0,19,0
36,20.31776127813463,0
36,20.31776127813463,0
29,21.834582215210286,0
35,20.317761278134633,0
-4.0,21,0
-3,20.763198009422776,0
-3,20.763198009422776,0
-3,20.763198009422776,0
-20,20.03880555953603,0
-6.0,61,4
-3,22.34103454761064,0
-5,21.03806098555287,0
11,21.617622059021915,0
6,20.959203367552526,0
6.0,27,0
30,18.99929013946517,0
4,20.97898419313472,0
3,21.48833921854774,0
14,20.982627556212694,0
-1.0,28,0
7,22.134583033165562,0
-2,22.206310518843456,0
5,22.377813016604556,0
-10,21.994596726452702,0
-2.0,37,0
