,Date,Departure,Arrival,POI,I/D,Departure_M,Arrival_M,Before_Arrivals,After_Arrivals
1336,6.4,18:15,21:15,Tokyo,0,1095,1275,4,4
1337,6.4,18:30,22:10,San Francisco,0,1110,1330,5,5
1338,6.4,18:30,21:48,Miami,0,1110,1308,5,5
1339,6.4,18:30,22:00,Seattle,0,1110,1320,5,5
1340,6.4,18:45,21:15,Atlanta,0,1125,1275,4,2
1341,6.4,19:00,22:34,Los Angeles,0,1140,1354,5,5
1342,6.4,19:00,22:23,Los Angeles,0,1140,1343,5,5
1343,6.4,19:20,22:39,Austin,0,1160,1359,2,7
1344,6.4,19:25,23:29,San Francisco,0,1165,1409,3,6
1345,6.4,19:29,22:51,Miami,0,1169,1371,4,11
1346,6.4,19:30,22:28,Orlando,0,1170,1348,5,10
1347,6.4,19:40,22:27,Phoenix,0,1180,1347,5,10
1348,6.4,19:40,21:20,Washington,0,1180,1280,5,10
1349,6.4,19:45,21:44,Raleigh/Durham,0,1185,1304,7,8
1350,6.4,19:45,10:35,Rome,0,1185,635,7,8
1351,6.4,19:59,23:08,Las Vegas,0,1199,1388,11,6
1352,6.4,19:59,23:22,Fort Lauderdale,0,1199,1402,11,6
1353,6.4,19:59,22:46,Jacksonville,0,1199,1366,11,6
1354,6.4,19:59,21:34,Rochester,0,1199,1294,11,6
1355,6.4,19:59,21:30,Burlington,0,1199,1290,11,6
1356,6.4,19:59,22:30,Charleston,0,1199,1350,11,6
1357,6.4,20:10,23:10,Orlando,0,1210,1390,10,0
1358,6.4,20:59,22:36,Buffalo,0,1259,1356,1,3
1359,6.4,20:59,22:18,Syracuse,0,1259,1338,1,3
1360,6.4,21:00,22:31,Buffalo,0,1260,1351,2,1
1361,6.4,21:29,22:49,Boston,0,1289,1369,3,0
1362,6.4,22:00,23:14,Boston,0,1320,1394,0,0
1363,6.4,23:59,03:43,Aguadilla,0,1439,223,0,0
